# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	11-Jun-2025
# 
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HNR
HYD_APERTURE_NOM_UM	0500
HYD_SN	2547
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE 
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	3.0
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
 3.850	 -253.39	  2.140E-007	6.871E-004	    184.929
 3.900	 -253.30	  2.162E-007	7.011E-004	    184.991
 3.950	 -253.20	  2.188E-007	7.181E-004	    185.056
 4.000	 -253.06	  2.224E-007	7.423E-004	    185.122
 4.050	 -253.01	  2.237E-007	7.504E-004	    185.190
 4.100	 -252.92	  2.259E-007	7.655E-004	    185.259
 4.150	 -252.93	  2.257E-007	7.642E-004	    185.331
 4.200	 -252.98	  2.243E-007	7.547E-004	    185.404
 4.250	 -252.93	  2.256E-007	7.634E-004	    185.478
 4.300	 -253.24	  2.179E-007	7.119E-004	    185.554
 4.350	 -253.37	  2.144E-007	6.898E-004	    185.632
 4.400	 -253.37	  2.145E-007	6.899E-004	    185.712
 4.450	 -253.27	  2.171E-007	7.071E-004	    185.793
 4.500	 -253.31	  2.161E-007	7.006E-004	    185.876
 4.550	 -253.22	  2.184E-007	7.154E-004	    185.960
 4.600	 -253.19	  2.191E-007	7.202E-004	    186.046
 4.650	 -252.98	  2.244E-007	7.557E-004	    186.133
 4.700	 -253.11	  2.212E-007	7.338E-004	    186.222
 4.750	 -253.29	  2.166E-007	7.037E-004	    186.312
 4.800	 -253.27	  2.170E-007	7.064E-004	    186.404
 4.850	 -253.25	  2.176E-007	7.105E-004	    186.497
 4.900	 -253.12	  2.209E-007	7.321E-004	    186.592
 4.950	 -253.08	  2.217E-007	7.376E-004	    186.688
 5.000	 -253.17	  2.195E-007	7.225E-004	    186.786
 5.050	 -253.21	  2.185E-007	7.164E-004	    186.885
 5.100	 -253.07	  2.220E-007	7.393E-004	    186.986
 5.150	 -252.77	  2.298E-007	7.920E-004	    187.087
 5.200	 -252.72	  2.313E-007	8.026E-004	    187.191
 5.250	 -252.79	  2.293E-007	7.885E-004	    187.296
 5.300	 -252.62	  2.339E-007	8.203E-004	    187.402
 5.350	 -252.58	  2.349E-007	8.280E-004	    187.509
 5.400	 -252.43	  2.389E-007	8.563E-004	    187.618
 5.450	 -252.44	  2.388E-007	8.553E-004	    187.728
 5.500	 -252.42	  2.392E-007	8.583E-004	    187.839
 5.550	 -252.35	  2.412E-007	8.724E-004	    187.952
 5.600	 -252.43	  2.390E-007	8.572E-004	    188.066
 5.650	 -252.47	  2.380E-007	8.500E-004	    188.181
 5.700	 -252.46	  2.382E-007	8.509E-004	    188.298
 5.750	 -252.51	  2.368E-007	8.410E-004	    188.416
 5.800	 -252.51	  2.368E-007	8.415E-004	    188.535
 5.850	 -252.50	  2.371E-007	8.434E-004	    188.655
 5.900	 -252.49	  2.375E-007	8.461E-004	    188.777
 5.950	 -252.52	  2.367E-007	8.401E-004	    188.900
 6.000	 -252.53	  2.363E-007	8.377E-004	    189.024
 6.050	 -252.51	  2.368E-007	8.414E-004	    189.149
